https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume T,Volume USDT
1652288400,2022-05-11 17:00:00,T/USDT,0.0495,0.0506,0.0484,0.0486,43799.9627,2170.46796154
1652284800,2022-05-11 16:00:00,T/USDT,0.0514,0.0514,0.0495,0.0495,24431.3657,1230.99403214
1652281200,2022-05-11 15:00:00,T/USDT,0.0526,0.0526,0.0514,0.0517,2962.9022,153.84422255
1652277600,2022-05-11 14:00:00,T/USDT,0.0534,0.0539,0.0515,0.0528,204321.4731,10825.83050993
1652274000,2022-05-11 13:00:00,T/USDT,0.0493,0.0544,0.0493,0.0535,96250.66231069,5023.647257869777
1652270400,2022-05-11 12:00:00,T/USDT,0.0574,0.0585,0.0495,0.0495,126479.532,7009.5147791
1652266800,2022-05-11 11:00:00,T/USDT,0.0591,0.0594,0.0574,0.0574,8068.9942,477.96345609
1652263200,2022-05-11 10:00:00,T/USDT,0.06,0.0604,0.0591,0.0591,22148.25585358,1320.157970699442
1652259600,2022-05-11 09:00:00,T/USDT,0.0588,0.0598,0.058,0.0598,68847.4707,4045.02782208
1652256000,2022-05-11 08:00:00,T/USDT,0.0568,0.0589,0.0567,0.0589,20325.8991,1184.30202411
1652252400,2022-05-11 07:00:00,T/USDT,0.0582,0.0588,0.0564,0.0564,58288.8844,3377.66836948
1652248800,2022-05-11 06:00:00,T/USDT,0.0613,0.0613,0.0578,0.0579,27490.5122,1641.21995833
1652245200,2022-05-11 05:00:00,T/USDT,0.0613,0.0621,0.061,0.0618,18994.7899,1169.00152866
1652241600,2022-05-11 04:00:00,T/USDT,0.0619,0.0619,0.0613,0.0613,3462.0887,214.04095293
1652238000,2022-05-11 03:00:00,T/USDT,0.0624,0.0624,0.0612,0.0618,148148.31708885,9124.601867659815
1652234400,2022-05-11 02:00:00,T/USDT,0.0616,0.0628,0.0616,0.0628,29660.5541,1849.91032627
1652230800,2022-05-11 01:00:00,T/USDT,0.0627,0.063,0.0619,0.0619,2951.79628218,184.881929319814
1652227200,2022-05-11 00:00:00,T/USDT,0.0622,0.0631,0.0621,0.0627,663.6024,41.33768692
1652223600,2022-05-10 23:00:00,T/USDT,0.0616,0.0631,0.0616,0.0621,9743.1776,606.90385662
1652220000,2022-05-10 22:00:00,T/USDT,0.0611,0.0619,0.061,0.061,139.4486,8.57111261
1652216400,2022-05-10 21:00:00,T/USDT,0.0643,0.0643,0.061,0.061,97927.694,6105.84602357
1652212800,2022-05-10 20:00:00,T/USDT,0.0643,0.0645,0.0642,0.0643,139.1129,8.9450559
1652209200,2022-05-10 19:00:00,T/USDT,0.0646,0.0646,0.064,0.064,6168.9281,398.40752316
1652205600,2022-05-10 18:00:00,T/USDT,0.0649,0.0649,0.0646,0.0646,45.0492,2.92313124
1652202000,2022-05-10 17:00:00,T/USDT,0.0637,0.0653,0.0637,0.0653,1662.8605,107.73841833
1652198400,2022-05-10 16:00:00,T/USDT,0.0641,0.0643,0.0633,0.0633,3013.8002,192.8858074
1652194800,2022-05-10 15:00:00,T/USDT,0.064,0.0645,0.0631,0.064,12765.6338,815.26718698
1652191200,2022-05-10 14:00:00,T/USDT,0.0664,0.0666,0.0638,0.0638,30286.9966,1979.95363382
1652187600,2022-05-10 13:00:00,T/USDT,0.067,0.0677,0.066,0.066,18481.9433,1245.94582426
1652184000,2022-05-10 12:00:00,T/USDT,0.0656,0.067,0.0653,0.067,33800.276,2225.84695905
1652180400,2022-05-10 11:00:00,T/USDT,0.0644,0.0656,0.0643,0.0652,17384.2984,1128.43482373
1652176800,2022-05-10 10:00:00,T/USDT,0.0645,0.0648,0.0643,0.0644,3194.3204,206.44033905
1652173200,2022-05-10 09:00:00,T/USDT,0.0652,0.0652,0.0645,0.0645,8195.6865,532.22162943
1652169600,2022-05-10 08:00:00,T/USDT,0.0645,0.0659,0.0645,0.0654,4625.5619,301.74723863
1652166000,2022-05-10 07:00:00,T/USDT,0.0658,0.0658,0.0647,0.0647,6855.1944,444.33453671
1652162400,2022-05-10 06:00:00,T/USDT,0.0657,0.067,0.0657,0.0658,12263.2563,812.9305763
1652158800,2022-05-10 05:00:00,T/USDT,0.0627,0.0654,0.0627,0.0652,75103.2961,4806.95431381
1652155200,2022-05-10 04:00:00,T/USDT,0.0607,0.0621,0.0604,0.0621,830.7011,51.24142811
1652151600,2022-05-10 03:00:00,T/USDT,0.0621,0.0621,0.0612,0.0612,199.4632,12.29469189
1652148000,2022-05-10 02:00:00,T/USDT,0.062,0.0628,0.062,0.0628,4341.30865806,271.37054035972
1652144400,2022-05-10 01:00:00,T/USDT,0.0619,0.0621,0.0616,0.0616,13790.4026,853.50650167
1652140800,2022-05-10 00:00:00,T/USDT,0.0605,0.0616,0.0577,0.0616,21325.4414603,1278.90333485403
1652137200,2022-05-09 23:00:00,T/USDT,0.0627,0.0627,0.0615,0.0615,13599.5827,839.89961777
1652133600,2022-05-09 22:00:00,T/USDT,0.0641,0.0645,0.0641,0.0645,6016.27113565,387.785836849425
1652130000,2022-05-09 21:00:00,T/USDT,0.0641,0.0648,0.0638,0.0638,21245.17606625,1368.107951153
1652126400,2022-05-09 20:00:00,T/USDT,0.0642,0.0649,0.0634,0.0634,8812.4142,564.31905604
1652122800,2022-05-09 19:00:00,T/USDT,0.0634,0.0634,0.063,0.063,298.8353,18.89367722
1652119200,2022-05-09 18:00:00,T/USDT,0.064,0.0641,0.0624,0.0638,121763.7015,7789.21338273
1652115600,2022-05-09 17:00:00,T/USDT,0.0661,0.0661,0.0645,0.0654,26920.5611,1747.91282155
1652112000,2022-05-09 16:00:00,T/USDT,0.0676,0.0676,0.0664,0.0664,6723.4832,451.86011692
1652108400,2022-05-09 15:00:00,T/USDT,0.0686,0.0686,0.0673,0.0676,9506.5475,641.64624056
1652104800,2022-05-09 14:00:00,T/USDT,0.0689,0.0689,0.0678,0.0684,13312.18979288,907.996712199432
1652101200,2022-05-09 13:00:00,T/USDT,0.0688,0.0696,0.0685,0.0694,15487.4623,1068.05889201
1652097600,2022-05-09 12:00:00,T/USDT,0.0688,0.0693,0.0688,0.0691,8201.1312,566.45195407
1652094000,2022-05-09 11:00:00,T/USDT,0.0685,0.0689,0.0682,0.0687,9454.001,647.71005476
1652090400,2022-05-09 10:00:00,T/USDT,0.0708,0.0708,0.0689,0.0693,12089.6592,842.28681858
1652086800,2022-05-09 09:00:00,T/USDT,0.0712,0.0712,0.0712,0.0712,591.8294,42.13825328
1652083200,2022-05-09 08:00:00,T/USDT,0.0721,0.0723,0.0709,0.0712,2152.7122,153.59732503
1652079600,2022-05-09 07:00:00,T/USDT,0.0716,0.0716,0.0716,0.0716,0,0
1652076000,2022-05-09 06:00:00,T/USDT,0.0718,0.0718,0.0716,0.0716,455.4434,32.62782486
1652072400,2022-05-09 05:00:00,T/USDT,0.0724,0.0724,0.072,0.072,38265.567,2755.12646379
1652068800,2022-05-09 04:00:00,T/USDT,0.0725,0.0725,0.0722,0.0722,4342.41942413,314.071647939425
1652065200,2022-05-09 03:00:00,T/USDT,0.0722,0.0724,0.0722,0.0724,1885.8213,136.32261224
1652061600,2022-05-09 02:00:00,T/USDT,0.0743,0.0743,0.0722,0.0722,19828.9402,1455.30625775
1652058000,2022-05-09 01:00:00,T/USDT,0.0749,0.0749,0.0749,0.0749,3324.8572,249.03180428
1652054400,2022-05-09 00:00:00,T/USDT,0.0745,0.0748,0.0745,0.0748,2990.7591,223.1168684
1652050800,2022-05-08 23:00:00,T/USDT,0.0753,0.0753,0.0743,0.0743,794.1183,59.03341219
1652047200,2022-05-08 22:00:00,T/USDT,0.0753,0.0753,0.0751,0.0751,1463.8036,109.93928072
1652043600,2022-05-08 21:00:00,T/USDT,0.0751,0.0759,0.0749,0.0759,6697.2381,504.03332819
1652040000,2022-05-08 20:00:00,T/USDT,0.075,0.075,0.075,0.075,55.4312,4.15734
1652036400,2022-05-08 19:00:00,T/USDT,0.075,0.0753,0.075,0.0753,98703.0289,7402.73861304
1652032800,2022-05-08 18:00:00,T/USDT,0.0743,0.075,0.0743,0.075,34026.7105,2545.70114314
1652029200,2022-05-08 17:00:00,T/USDT,0.0743,0.0743,0.0738,0.0738,3414.1912,252.95423398
1652025600,2022-05-08 16:00:00,T/USDT,0.0749,0.0749,0.0748,0.0748,221.5848,16.58416555
1652022000,2022-05-08 15:00:00,T/USDT,0.0752,0.0752,0.0747,0.0748,374571.8871,28000.39856073
1652018400,2022-05-08 14:00:00,T/USDT,0.0753,0.0753,0.0746,0.0751,24925.5013,1868.29221086
1652014800,2022-05-08 13:00:00,T/USDT,0.0762,0.0762,0.0753,0.0753,47978.004,3625.50245396
1652011200,2022-05-08 12:00:00,T/USDT,0.0763,0.0763,0.0763,0.0763,96.0379,7.32769177
1652007600,2022-05-08 11:00:00,T/USDT,0.0763,0.0763,0.0763,0.0763,0,0
1652004000,2022-05-08 10:00:00,T/USDT,0.0763,0.0763,0.0763,0.0763,38.1518,2.91098234
1652000400,2022-05-08 09:00:00,T/USDT,0.076,0.076,0.076,0.076,0,0
1651996800,2022-05-08 08:00:00,T/USDT,0.076,0.076,0.076,0.076,0,0
1651993200,2022-05-08 07:00:00,T/USDT,0.076,0.076,0.076,0.076,0,0
1651989600,2022-05-08 06:00:00,T/USDT,0.076,0.076,0.076,0.076,0,0
1651986000,2022-05-08 05:00:00,T/USDT,0.076,0.076,0.076,0.076,0,0
1651982400,2022-05-08 04:00:00,T/USDT,0.0758,0.076,0.0758,0.076,269.1518,20.44790644
1651978800,2022-05-08 03:00:00,T/USDT,0.0759,0.0759,0.0753,0.0753,503.55,37.94803342
1651975200,2022-05-08 02:00:00,T/USDT,0.0763,0.0763,0.076,0.076,2374.7343,180.49226709
1651971600,2022-05-08 01:00:00,T/USDT,0.0778,0.0778,0.0766,0.0767,5555.8212,429.77299395
1651968000,2022-05-08 00:00:00,T/USDT,0.0778,0.0778,0.0778,0.0778,38.1518,2.96821004
1651964400,2022-05-07 23:00:00,T/USDT,0.0778,0.0789,0.0778,0.0783,8773.7006,686.93787218
1651960800,2022-05-07 22:00:00,T/USDT,0.0784,0.0784,0.0769,0.0769,2480.5442,191.0617054
1651957200,2022-05-07 21:00:00,T/USDT,0.0795,0.0795,0.0786,0.0786,2858.8643,227.22629115
1651953600,2022-05-07 20:00:00,T/USDT,0.0798,0.0798,0.0798,0.0798,0,0
1651950000,2022-05-07 19:00:00,T/USDT,0.0798,0.0798,0.0798,0.0798,41.9621,3.34857558
1651946400,2022-05-07 18:00:00,T/USDT,0.0798,0.0798,0.0798,0.0798,11.8853,0.94844694
1651942800,2022-05-07 17:00:00,T/USDT,0.0795,0.0795,0.0795,0.0795,0,0
1651939200,2022-05-07 16:00:00,T/USDT,0.0798,0.0801,0.0795,0.0795,1291.03497214,102.779252389558
1651935600,2022-05-07 15:00:00,T/USDT,0.0801,0.0801,0.08,0.08,395.2647,31.62236453
1651932000,2022-05-07 14:00:00,T/USDT,0.0796,0.0799,0.0793,0.0799,1113.1827,88.7929402
1651928400,2022-05-07 13:00:00,T/USDT,0.0795,0.0795,0.0794,0.0794,906.3595,71.96542525
1651924800,2022-05-07 12:00:00,T/USDT,0.0798,0.0798,0.0795,0.0797,341.3295,27.15730628
1651921200,2022-05-07 11:00:00,T/USDT,0.0801,0.0801,0.0801,0.0801,0,0
1651917600,2022-05-07 10:00:00,T/USDT,0.0801,0.0801,0.0801,0.0801,11.8853,0.95201253
1651914000,2022-05-07 09:00:00,T/USDT,0.0797,0.0798,0.0797,0.0798,136.5099,10.88454901
1651910400,2022-05-07 08:00:00,T/USDT,0.0798,0.0798,0.0798,0.0798,2.9373,0.23439654
1651906800,2022-05-07 07:00:00,T/USDT,0.0795,0.0795,0.0795,0.0795,11.8853,0.94488135
1651903200,2022-05-07 06:00:00,T/USDT,0.0793,0.0793,0.0793,0.0793,0,0
1651899600,2022-05-07 05:00:00,T/USDT,0.0792,0.0793,0.0792,0.0793,168.7288,13.37900531
1651896000,2022-05-07 04:00:00,T/USDT,0.0792,0.0802,0.0787,0.0788,14056.07745569,1113.45487560951
1651892400,2022-05-07 03:00:00,T/USDT,0.0797,0.0797,0.079,0.0795,10687.69802346,847.403051699762
1651888800,2022-05-07 02:00:00,T/USDT,0.0798,0.0798,0.0798,0.0798,48.1728,3.84418944
1651885200,2022-05-07 01:00:00,T/USDT,0.0801,0.0801,0.08,0.08,550.9854,44.1321278
1651881600,2022-05-07 00:00:00,T/USDT,0.0807,0.082,0.0802,0.0804,23414.9575,1899.33538145
1651878000,2022-05-06 23:00:00,T/USDT,0.0803,0.0803,0.0803,0.0803,0,0
1651874400,2022-05-06 22:00:00,T/USDT,0.0804,0.0804,0.0803,0.0803,50.0371,4.01916766
1651870800,2022-05-06 21:00:00,T/USDT,0.0807,0.0807,0.0807,0.0807,0,0
1651867200,2022-05-06 20:00:00,T/USDT,0.0804,0.0807,0.0804,0.0807,1105.406,88.87820799
1651863600,2022-05-06 19:00:00,T/USDT,0.0807,0.0808,0.0807,0.0808,50.0371,4.04180915
1651860000,2022-05-06 18:00:00,T/USDT,0.0798,0.0804,0.0798,0.0804,483.7496,38.79834926
1651856400,2022-05-06 17:00:00,T/USDT,0.0802,0.0802,0.0801,0.0801,500,40.0505
1651852800,2022-05-06 16:00:00,T/USDT,0.0801,0.0804,0.0799,0.08,18693.62015472,1494.076517059488
1651849200,2022-05-06 15:00:00,T/USDT,0.0795,0.081,0.0795,0.0802,27898.7575,2251.42117723
1651845600,2022-05-06 14:00:00,T/USDT,0.0789,0.0795,0.0788,0.0793,16038.2355,1266.29145649
1651842000,2022-05-06 13:00:00,T/USDT,0.0793,0.0795,0.0784,0.0784,359.0166,28.28598874
1651838400,2022-05-06 12:00:00,T/USDT,0.0791,0.0798,0.0791,0.0795,93.8077,7.46472328
1651834800,2022-05-06 11:00:00,T/USDT,0.0797,0.0797,0.0791,0.0791,1048.4536,83.22240615
1651831200,2022-05-06 10:00:00,T/USDT,0.0801,0.0801,0.0795,0.0795,2308.3397,183.53514846
1651827600,2022-05-06 09:00:00,T/USDT,0.0803,0.0803,0.0803,0.0803,0,0
1651824000,2022-05-06 08:00:00,T/USDT,0.0804,0.0804,0.0802,0.0803,2835.1484,227.64593136
1651820400,2022-05-06 07:00:00,T/USDT,0.081,0.081,0.0801,0.0804,4547.9374,365.78250441
1651816800,2022-05-06 06:00:00,T/USDT,0.0811,0.0811,0.0811,0.0811,0,0
1651813200,2022-05-06 05:00:00,T/USDT,0.081,0.0811,0.081,0.0811,2661.0472,215.54551723
1651809600,2022-05-06 04:00:00,T/USDT,0.081,0.081,0.081,0.081,0,0
1651806000,2022-05-06 03:00:00,T/USDT,0.0809,0.081,0.0806,0.081,51.44367886,4.155765609774
1651802400,2022-05-06 02:00:00,T/USDT,0.081,0.0811,0.081,0.0811,15.5216,1.25761323
1651798800,2022-05-06 01:00:00,T/USDT,0.0796,0.0808,0.0796,0.0808,6102.35417186,487.837532620056
1651795200,2022-05-06 00:00:00,T/USDT,0.0819,0.0822,0.0795,0.0795,20020.8042656,1607.507509259156
1651791600,2022-05-05 23:00:00,T/USDT,0.0816,0.0828,0.0816,0.0818,5536.4318,456.70689224
1651788000,2022-05-05 22:00:00,T/USDT,0.0817,0.0817,0.0813,0.0813,682.2942,55.48208405
1651784400,2022-05-05 21:00:00,T/USDT,0.0818,0.0822,0.0818,0.0822,60.0371,4.91622331
1651780800,2022-05-05 20:00:00,T/USDT,0.081,0.0817,0.081,0.0815,7576.378,617.8832303
1651777200,2022-05-05 19:00:00,T/USDT,0.0811,0.0811,0.0806,0.0806,29006.0366,2349.51110955
1651773600,2022-05-05 18:00:00,T/USDT,0.0816,0.0818,0.0811,0.0811,7428.615,602.48528203
1651770000,2022-05-05 17:00:00,T/USDT,0.0824,0.0824,0.0818,0.0818,151.3615,12.43746821
1651766400,2022-05-05 16:00:00,T/USDT,0.0825,0.0828,0.0823,0.0823,157.8158,13.05038993
1651762800,2022-05-05 15:00:00,T/USDT,0.0855,0.0855,0.0814,0.0823,8732.32513751,727.416923489587
1651759200,2022-05-05 14:00:00,T/USDT,0.0879,0.0879,0.0857,0.0857,373.4787,32.36107481
1651755600,2022-05-05 13:00:00,T/USDT,0.089,0.089,0.0879,0.0879,6127.3843,541.42735412
1651752000,2022-05-05 12:00:00,T/USDT,0.0891,0.0891,0.0886,0.0886,83.0621,7.37647395
1651748400,2022-05-05 11:00:00,T/USDT,0.0888,0.0894,0.0888,0.0891,136.38876364,12.149427029416
1651744800,2022-05-05 10:00:00,T/USDT,0.0885,0.0888,0.0879,0.0885,9002.8341143,795.26819026984
1651741200,2022-05-05 09:00:00,T/USDT,0.0884,0.0884,0.0882,0.0882,3051.8211,269.4748047
1651737600,2022-05-05 08:00:00,T/USDT,0.0885,0.0885,0.0885,0.0885,11.8853,1.05184905
1651734000,2022-05-05 07:00:00,T/USDT,0.0888,0.089,0.0888,0.089,804.3189,71.42436248
1651730400,2022-05-05 06:00:00,T/USDT,0.0891,0.0892,0.0887,0.0892,12233.35973688,1085.578019509696
1651726800,2022-05-05 05:00:00,T/USDT,0.0903,0.0903,0.0892,0.0892,2026.07017995,181.694048389485
1651723200,2022-05-05 04:00:00,T/USDT,0.0903,0.0904,0.0903,0.0904,56.2311,5.07828773
1651719600,2022-05-05 03:00:00,T/USDT,0.09,0.0908,0.09,0.0908,4163.3554,376.07006852
1651716000,2022-05-05 02:00:00,T/USDT,0.0898,0.0898,0.0894,0.0897,2067.2853,184.93769772
1651712400,2022-05-05 01:00:00,T/USDT,0.0906,0.0908,0.09,0.09,3088.1774,278.6679467
1651708800,2022-05-05 00:00:00,T/USDT,0.0894,0.0903,0.0889,0.0903,1381.7679,123.13351528
1651705200,2022-05-04 23:00:00,T/USDT,0.0892,0.0908,0.0892,0.0894,1987.1687,178.83682054
1651701600,2022-05-04 22:00:00,T/USDT,0.089,0.089,0.089,0.089,71.0405,6.3226045
1651698000,2022-05-04 21:00:00,T/USDT,0.0891,0.0891,0.089,0.089,178.3756,15.87855735
1651694400,2022-05-04 20:00:00,T/USDT,0.0887,0.0888,0.0883,0.0888,1441.342,127.68480167
1651690800,2022-05-04 19:00:00,T/USDT,0.0882,0.089,0.0882,0.0885,3352.52193141,297.469289289208
1651687200,2022-05-04 18:00:00,T/USDT,0.0864,0.0881,0.0864,0.0881,2461.8594,215.9610243
1651683600,2022-05-04 17:00:00,T/USDT,0.0862,0.0862,0.0861,0.0861,14.8116,1.27557139
1651680000,2022-05-04 16:00:00,T/USDT,0.0861,0.0866,0.0861,0.0866,204.18325791,17.631299998876
1651676400,2022-05-04 15:00:00,T/USDT,0.0855,0.0858,0.0853,0.0857,4301.2669,368.29319504
1651672800,2022-05-04 14:00:00,T/USDT,0.0861,0.0861,0.0855,0.0855,106.0732,9.10354218
1651669200,2022-05-04 13:00:00,T/USDT,0.0866,0.0866,0.0863,0.0863,1575.33704411,136.027096949926
1651665600,2022-05-04 12:00:00,T/USDT,0.0864,0.0869,0.0862,0.0864,7153.7234,617.68178549
1651662000,2022-05-04 11:00:00,T/USDT,0.0864,0.0867,0.0863,0.0864,607.0581,52.4509784
1651658400,2022-05-04 10:00:00,T/USDT,0.0868,0.087,0.0864,0.0864,140.1504,12.13900926
1651654800,2022-05-04 09:00:00,T/USDT,0.0863,0.0869,0.0863,0.0866,487.0292,42.19506922
1651651200,2022-05-04 08:00:00,T/USDT,0.0858,0.0861,0.0857,0.0861,739.6537,63.40002034
1651647600,2022-05-04 07:00:00,T/USDT,0.0849,0.0855,0.0847,0.0855,1538.4487,130.8803332
1651644000,2022-05-04 06:00:00,T/USDT,0.0855,0.0855,0.0852,0.0852,132.3174,11.30920914
1651640400,2022-05-04 05:00:00,T/USDT,0.0851,0.0851,0.0851,0.0851,2615.5116,222.58003716
1651636800,2022-05-04 04:00:00,T/USDT,0.0851,0.0853,0.0851,0.0853,267.1447,22.73698205
1651633200,2022-05-04 03:00:00,T/USDT,0.0852,0.0867,0.0851,0.0851,12724.1915,1096.53942204
1651629600,2022-05-04 02:00:00,T/USDT,0.0864,0.0864,0.0848,0.0848,10712.8124,912.36034713
1651626000,2022-05-04 01:00:00,T/USDT,0.087,0.0895,0.0864,0.0867,22651.37538402,2000.41395806979
1651622400,2022-05-04 00:00:00,T/USDT,0.0843,0.0872,0.0843,0.0867,8745.6858,756.16155226
1651618800,2022-05-03 23:00:00,T/USDT,0.084,0.0842,0.084,0.0842,4211.3498,353.76669176
1651615200,2022-05-03 22:00:00,T/USDT,0.0836,0.0843,0.0836,0.084,31099.334,2613.43091069
1651611600,2022-05-03 21:00:00,T/USDT,0.0834,0.0836,0.0834,0.0836,2011.8853,168.19123402
1651608000,2022-05-03 20:00:00,T/USDT,0.0831,0.0831,0.0831,0.0831,0,0
1651604400,2022-05-03 19:00:00,T/USDT,0.0834,0.0834,0.0831,0.0831,95.8322,7.97983099
1651600800,2022-05-03 18:00:00,T/USDT,0.0846,0.0846,0.0833,0.0838,3629.1048,303.94826885
1651597200,2022-05-03 17:00:00,T/USDT,0.0848,0.0848,0.0848,0.0848,0,0
1651593600,2022-05-03 16:00:00,T/USDT,0.0852,0.0855,0.0848,0.0848,1061.0889,90.21237084
1651590000,2022-05-03 15:00:00,T/USDT,0.0849,0.0849,0.0849,0.0849,0,0
1651586400,2022-05-03 14:00:00,T/USDT,0.0849,0.0854,0.0847,0.0849,4575.2013,390.19899828
1651582800,2022-05-03 13:00:00,T/USDT,0.0855,0.0855,0.0852,0.0852,357.5576,30.53041533
1651579200,2022-05-03 12:00:00,T/USDT,0.0857,0.0858,0.0857,0.0858,411.1307,35.24084512
1651575600,2022-05-03 11:00:00,T/USDT,0.0852,0.0855,0.0852,0.0855,898.8402,76.74568515
1651572000,2022-05-03 10:00:00,T/USDT,0.0849,0.0849,0.0849,0.0849,213.6119,18.13565031
1651568400,2022-05-03 09:00:00,T/USDT,0.0853,0.0853,0.085,0.085,635.45075779,54.079775059487
1651564800,2022-05-03 08:00:00,T/USDT,0.0849,0.0857,0.0849,0.0854,4674.6402,400.32917303
1651561200,2022-05-03 07:00:00,T/USDT,0.0849,0.0849,0.0849,0.0849,5.6842,0.48258858
1651557600,2022-05-03 06:00:00,T/USDT,0.0848,0.0848,0.0848,0.0848,316.8994,26.87306912
1651554000,2022-05-03 05:00:00,T/USDT,0.0846,0.0846,0.0846,0.0846,11.8853,1.00549638
1651550400,2022-05-03 04:00:00,T/USDT,0.0851,0.0851,0.0851,0.0851,0,0
1651546800,2022-05-03 03:00:00,T/USDT,0.0851,0.0851,0.0851,0.0851,0,0
1651543200,2022-05-03 02:00:00,T/USDT,0.0851,0.0851,0.0851,0.0851,2.6471,0.22526821
1651539600,2022-05-03 01:00:00,T/USDT,0.0852,0.0852,0.0852,0.0852,0,0
1651536000,2022-05-03 00:00:00,T/USDT,0.0852,0.0852,0.0852,0.0852,1.8325,0.156129
1651532400,2022-05-02 23:00:00,T/USDT,0.0851,0.0851,0.085,0.085,864.1381,73.52492151
1651528800,2022-05-02 22:00:00,T/USDT,0.0852,0.0853,0.0848,0.0848,100.0742,8.51131071
1651525200,2022-05-02 21:00:00,T/USDT,0.0847,0.085,0.0847,0.085,278.7306,23.64450861
1651521600,2022-05-02 20:00:00,T/USDT,0.085,0.085,0.085,0.085,0,0
1651518000,2022-05-02 19:00:00,T/USDT,0.084,0.085,0.084,0.085,145.639,12.31300946
1651514400,2022-05-02 18:00:00,T/USDT,0.084,0.084,0.0836,0.0837,1018.6753,85.17506709
1651510800,2022-05-02 17:00:00,T/USDT,0.0848,0.0848,0.0843,0.0843,149.0438,12.60657821
1651507200,2022-05-02 16:00:00,T/USDT,0.0853,0.0853,0.0848,0.0848,62.357,5.31289215
1651503600,2022-05-02 15:00:00,T/USDT,0.0855,0.0855,0.0855,0.0855,11.8853,1.01619315
1651500000,2022-05-02 14:00:00,T/USDT,0.0853,0.0858,0.0852,0.0858,135.2872,11.57553632
1651496400,2022-05-02 13:00:00,T/USDT,0.0846,0.0858,0.0846,0.0855,16486.6254,1409.72978057
1651492800,2022-05-02 12:00:00,T/USDT,0.084,0.0846,0.084,0.0841,72.0066,6.06966741
1651489200,2022-05-02 11:00:00,T/USDT,0.0843,0.0843,0.0836,0.084,4675.3218,392.23223286
1651485600,2022-05-02 10:00:00,T/USDT,0.0859,0.088,0.0845,0.0845,13378.7744,1148.62031531
1651482000,2022-05-02 09:00:00,T/USDT,0.0859,0.0859,0.0859,0.0859,20.56,1.766104
1651478400,2022-05-02 08:00:00,T/USDT,0.0868,0.0868,0.0859,0.0859,114.2515,9.88162914
1651474800,2022-05-02 07:00:00,T/USDT,0.0873,0.0873,0.087,0.087,23.7706,2.07160779
1651471200,2022-05-02 06:00:00,T/USDT,0.0867,0.0876,0.0867,0.0876,153.3802067,13.376052849152
1651467600,2022-05-02 05:00:00,T/USDT,0.0866,0.0866,0.0866,0.0866,918.1225,79.5094085
1651464000,2022-05-02 04:00:00,T/USDT,0.0862,0.0864,0.0862,0.0864,566.3653,48.82306592
1651460400,2022-05-02 03:00:00,T/USDT,0.0859,0.0859,0.0859,0.0859,0,0
1651456800,2022-05-02 02:00:00,T/USDT,0.0867,0.0867,0.0859,0.0859,764.4997,65.8401513
1651453200,2022-05-02 01:00:00,T/USDT,0.0868,0.0868,0.0868,0.0868,986.5489,85.63244452
1651449600,2022-05-02 00:00:00,T/USDT,0.0867,0.0871,0.0867,0.0871,1298.94140678,112.906172369182
1651446000,2022-05-01 23:00:00,T/USDT,0.0858,0.0864,0.0858,0.0864,196.9681,16.95472519
1651442400,2022-05-01 22:00:00,T/USDT,0.0853,0.0855,0.0853,0.0855,50.0371,4.27054169
1651438800,2022-05-01 21:00:00,T/USDT,0.0852,0.0852,0.0852,0.0852,11.8853,1.01262756
1651435200,2022-05-01 20:00:00,T/USDT,0.0849,0.0849,0.0849,0.0849,10.322,0.8763378
1651431600,2022-05-01 19:00:00,T/USDT,0.0852,0.0853,0.0846,0.0847,643.3966,54.58283526
1651428000,2022-05-01 18:00:00,T/USDT,0.086,0.086,0.0852,0.0852,155.4914,13.31402727
1651424400,2022-05-01 17:00:00,T/USDT,0.0873,0.0873,0.086,0.086,17703.24380744,1527.671165089512
1651420800,2022-05-01 16:00:00,T/USDT,0.0867,0.087,0.0867,0.087,81.3266,7.06227783
1651417200,2022-05-01 15:00:00,T/USDT,0.0846,0.0864,0.0846,0.0864,292.6401,25.03488147
1651413600,2022-05-01 14:00:00,T/USDT,0.0845,0.0845,0.0845,0.0845,12.8007,1.08165915
1651410000,2022-05-01 13:00:00,T/USDT,0.0843,0.0843,0.0843,0.0843,0,0
1651406400,2022-05-01 12:00:00,T/USDT,0.0846,0.0846,0.0836,0.0843,17566.8,1475.64420553
1651402800,2022-05-01 11:00:00,T/USDT,0.0852,0.0852,0.0847,0.0847,1081.3266,92.00049791
1651399200,2022-05-01 10:00:00,T/USDT,0.0853,0.0853,0.0853,0.0853,188.1518,16.04934854
1651395600,2022-05-01 09:00:00,T/USDT,0.0858,0.0858,0.0855,0.0855,1379.8722,118.38946917
1651392000,2022-05-01 08:00:00,T/USDT,0.0855,0.0858,0.0854,0.0858,8829.841,754.97107859
1651388400,2022-05-01 07:00:00,T/USDT,0.0858,0.0858,0.0854,0.0856,4034.5929,344.83279703
1651384800,2022-05-01 06:00:00,T/USDT,0.0852,0.0863,0.0852,0.0859,9398.9056,808.30027601
1651381200,2022-05-01 05:00:00,T/USDT,0.0849,0.0849,0.0849,0.0849,11.8853,1.00906197
1651377600,2022-05-01 04:00:00,T/USDT,0.0843,0.0851,0.0837,0.0845,28489.3719,2402.34262931
1651374000,2022-05-01 03:00:00,T/USDT,0.084,0.0847,0.084,0.0847,4635.8303,392.18010107
